#IMAGE
2 LARGE_TARGETS
779496743 644.942 373.935 644.942 373.935 3.08 2.67
779496760 638.1 372.919 638.1 372.919 3.08 2.66
779496776 515.341 312.362 515.341 312.362 3.09 2.66
779496793 503.525 299.085 503.525 299.085 3.1 2.66
779496810 498.052 295.505 498.052 295.505 3.11 2.66
779496826 495.797 291.522 495.797 291.522 3.11 2.66
779496843 495.062 289.999 495.062 289.999 3.11 2.67
779496860 492.551 285.021 492.551 285.021 3.12 2.67
779496876 492.709 282.584 492.709 282.584 3.13 2.68
779496893 492.521 282.081 492.521 282.081 3.15 2.68
779496910 491.998 278.62 491.998 278.62 3.16 2.67
779496926 490.753 277.683 490.753 277.683 3.16 2.67
779496960 490.395 279.081 490.395 279.081 3.16 2.68
779496976 486.545 277.41 486.545 277.41 3.16 2.68
779496993 481.656 272.791 481.656 272.791 3.17 2.68
779497010 478.386 270.447 478.386 270.447 3.17 2.68
779497026 474.057 269.189 474.057 269.189 3.18 2.68
779497043 472.968 267.181 472.968 267.181 3.18 2.68
779497060 471.562 265.312 471.562 265.312 3.18 2.67
779497076 470.415 263.743 470.415 263.743 3.18 2.66
779497093 469.407 259.104 469.407 259.104 3.18 2.66
779497110 467.637 255.302 467.637 255.302 3.19 2.66
779497126 466.186 252.998 466.186 252.998 3.18 2.66
779497143 476.576 255.864 476.576 255.864 3.18 2.65
779497160 728.248 385.302 728.248 385.302 3.17 2.64
779497176 906.557 544.74 906.557 544.74 3.15 2.66
779497193 906.223 548.99 906.223 548.99 3.14 2.68
779497226 910.11 555.712 910.11 555.712 3.14 2.69
779497260 911.828 557.215 911.828 557.215 3.13 2.69
779497276 912.521 560.83 912.521 560.83 3.13 2.68
779497310 913.397 562.301 913.397 562.301 3.12 2.68
779497326 914.222 563.414 914.222 563.414 3.11 2.67
779497343 915.33 567.561 915.33 567.561 3.12 2.67
779497360 916.573 568.904 916.573 568.904 3.12 2.69
779497376 917.008 569.091 917.008 569.091 3.11 2.68
779497393 917.645 569.839 917.645 569.839 3.11 2.68
779497410 918.496 572.256 918.496 572.256 3.12 2.68
779497426 919.528 574.797 919.528 574.797 3.11 2.69
779497443 922.483 587.551 922.483 587.551 3.13 2.69
779497460 738.169 572.594 738.169 572.594 3.28 2.72
779497476 664.815 825.173 664.815 825.173 0 0
779497627 345.065 698.206 345.065 698.206 0 2.62
779497643 344.078 516.596 344.078 516.596 3.4 2.56
779497660 385.769 322.404 385.769 322.404 3.32 2.54
779497677 398.895 255.246 398.895 255.246 3.28 2.56
779497693 403.98 265.849 403.98 265.849 3.23 2.57
779497710 398.88 256.2 398.88 256.2 3.19 2.58
779497727 405.76 253.125 405.76 253.125 3.16 2.59
779497743 408.082 252.406 408.082 252.406 3.14 2.61
779497777 408.155 252.052 408.155 252.052 3.13 2.61
779497827 406.621 252.219 406.621 252.219 3.12 2.61
779497877 408.951 251.125 408.951 251.125 3.11 2.62
779497893 410.805 249.967 410.805 249.967 3.11 2.63
779497910 411.35 249.607 411.35 249.607 3.1 2.64
779497927 414.044 250.499 414.044 250.499 3.11 2.65
779497960 414.983 255.375 414.983 255.375 3.11 2.65
779497977 391.678 456.416 391.678 456.416 3.1 2.65
779497993 320.598 756.92 320.598 756.92 3.13 2.65
779498510 447.722 801.164 447.722 801.164 0 2.82
779498527 318.388 328.344 318.388 328.344 3.12 2.81
779498560 446.024 228.652 446.024 228.652 3.15 2.81
779498577 440.744 231.229 440.744 231.229 3.17 2.81
779498594 434.299 231.781 434.299 231.781 0 2.82
779498610 436.227 229.142 436.227 229.142 3.19 2.82
779498627 435.401 227.467 435.401 227.467 3.22 2.83
779498644 435.463 224.728 435.463 224.728 3.23 2.83
779498677 433.185 223.101 433.185 223.101 3.25 2.84
779498710 432.449 221.283 432.449 221.283 3.25 2.83
779498727 427.531 219.473 427.531 219.473 3.26 2.82
779498744 427.17 219.702 427.17 219.702 3.25 2.81
779498760 429.831 218.611 429.831 218.611 3.24 2.81
779498777 429.701 218.083 429.701 218.083 3.24 2.81
779498794 428.079 215.861 428.079 215.861 3.24 2.8
779498811 427.848 214.053 427.848 214.053 3.24 2.8
779498827 426.336 212.825 426.336 212.825 3.24 2.79
779498844 425.172 211.472 425.172 211.472 3.25 2.79
779498860 423.979 210.445 423.979 210.445 3.25 2.79
779498877 423.574 209.928 423.574 209.928 3.25 2.78
24-different15 1
779499844 623.359 318.598 623.359 318.598 3.17 2.74
779499861 622.732 319.545 622.732 319.545 3.17 2.75
779499878 623.596 320.658 623.596 320.658 3.17 2.76
779499894 623.492 320.512 623.492 320.512 3.18 2.76
779499911 623.562 320.368 623.562 320.368 3.19 2.77
779499928 623.109 320.651 623.109 320.651 3.2 2.77
779499944 622.938 319.891 622.938 319.891 3.2 2.76
779499961 622.774 320.657 622.774 320.657 3.21 2.77
779499978 623.984 321.901 623.984 321.901 3.22 2.78
779499995 624.272 323.099 624.272 323.099 3.22 2.78
779500011 624.834 324.202 624.834 324.202 3.22 2.78
779500045 625.112 324.756 625.112 324.756 3.23 2.78
779500061 625.356 325.476 625.356 325.476 3.23 2.79
779500095 614.525 331.775 614.525 331.775 3.24 2.78
779500111 585.019 427.709 585.019 427.709 3.24 2.78
779500145 564.607 424.161 564.607 424.161 3.24 2.78
779500161 555.886 419.529 555.886 419.529 3.25 2.78
779500178 554.726 418.155 554.726 418.155 3.25 2.78
779500195 551.039 416.121 551.039 416.121 3.26 2.78
779500211 550.256 419.053 550.256 419.053 3.27 2.79
779500228 550.472 420.449 550.472 420.449 3.27 2.79
779500245 550.273 420.059 550.273 420.059 3.28 2.79
779500261 550.447 422.417 550.447 422.417 3.28 2.8
779500295 759.893 421.81 759.893 421.81 3.27 2.8
779500311 756.172 423.633 756.172 423.633 3.26 2.81
24-different15->S
25-different16 0
779501695 578.525 346.622 578.525 346.622 3.17 2.74
779501712 579.036 345.561 579.036 345.561 3.17 2.74
779501745 578.127 344.643 578.127 344.643 3.18 2.73
779501762 578.586 344.462 578.586 344.462 3.18 2.74
779501795 579.333 343.78 579.333 343.78 3.18 2.74
779501812 579.771 343.281 579.771 343.281 3.18 2.74
779501828 579.142 342.851 579.142 342.851 3.18 2.74
779501845 579.867 342.187 579.867 342.187 3.18 2.74
779501862 580.41 342.873 580.41 342.873 3.18 2.74
779501879 580.596 343.889 580.596 343.889 3.18 2.73
779501895 580.557 344.485 580.557 344.485 3.19 2.73
779501912 580.166 344.842 580.166 344.842 3.19 2.73
779501929 579.515 345.96 579.515 345.96 3.19 2.73
779501945 580.534 347.082 580.534 347.082 3.19 2.73
779501962 581.246 349.712 581.246 349.712 3.19 2.73
779501995 581.526 352.175 581.526 352.175 3.19 2.73
779502012 580.495 358.41 580.495 358.41 3.19 2.74
779502045 581.823 363.214 581.823 363.214 3.19 2.74
779502062 584.939 369.236 584.939 369.236 3.19 2.73
779502095 585.363 372.765 585.363 372.765 3.19 2.74
779502112 586.468 376.27 586.468 376.27 3.19 2.75
779502129 586.27 377.492 586.27 377.492 3.19 2.76
779502145 586.827 380.987 586.827 380.987 3.18 2.76
779502162 587.573 383.205 587.573 383.205 3.18 2.76
779502179 587.897 384.372 587.897 384.372 3.17 2.77
779502195 593.61 387.017 593.61 387.017 3.17 2.77
779502212 744.15 451.054 744.15 451.054 3.17 2.77
779502264 868.347 518.346 868.347 518.346 3.16 2.77
779502312 874.072 534.408 874.072 534.408 3.15 2.77
779502346 872.774 540.614 872.774 540.614 3.15 2.78
779502362 872.275 543.279 872.275 543.279 3.15 2.78
779502379 872.448 541.833 872.448 541.833 3.14 2.79
779502396 872.237 539.545 872.237 539.545 3.14 2.79
779502412 873.094 538.421 873.094 538.421 3.15 2.78
779502429 873.644 541.491 873.644 541.491 3.15 2.79
779502446 873.401 541.708 873.401 541.708 3.16 2.79
779502462 873.587 538.143 873.587 538.143 3.17 2.79
779502479 872.667 540.5 872.667 540.5 3.16 2.79
779502496 871.983 538.638 871.983 538.638 3.17 2.78
779502512 767.664 535.39 767.664 535.39 3.18 2.78
779502529 557.436 415.711 557.436 415.711 3.18 2.76
779502546 476.571 399.349 476.571 399.349 3.18 2.75
779502562 480.366 392.373 480.366 392.373 3.19 2.74
779502596 477.043 400.805 477.043 400.805 0 2.74
779502612 478.198 394.5 478.198 394.5 0 2.73
779502629 473.117 395.696 473.117 395.696 0 2.73
779502646 473.262 395.585 473.262 395.585 0 2.72
779502662 473.1 395.868 473.1 395.868 3.19 2.72
779502679 471.067 392.173 471.067 392.173 3.19 2.72
779502696 472.539 393.835 472.539 393.835 3.19 2.72
779502712 473.325 393.647 473.325 393.647 3.18 2.72
779502729 474.076 391.58 474.076 391.58 3.17 2.71
779502746 471.984 391.93 471.984 391.93 3.17 2.71
779502762 472.353 393.338 472.353 393.338 3.18 2.71
779502779 473.467 391.636 473.467 391.636 3.18 2.7
779502796 472.686 391.865 472.686 391.865 3.17 2.7
779502812 473.45 391.147 473.45 391.147 3.16 2.7
779502829 474.377 390.885 474.377 390.885 3.16 2.71
779502846 586.722 391.512 586.722 391.512 3.15 2.71
779502862 586.923 393.517 586.923 393.517 3.14 2.71
779502896 587.606 396.372 587.606 396.372 3.14 2.7
779502913 590.065 400.313 590.065 400.313 3.14 2.7
779502929 592.543 403.01 592.543 403.01 3.14 2.71
779502946 593.652 403.354 593.652 403.354 3.14 2.71
779502963 595.84 406.251 595.84 406.251 3.14 2.71
779502979 598.023 405.818 598.023 405.818 3.13 2.71
779502996 591.193 802.394 591.193 802.394 3.01 0
779503113 450.955 813.954 450.955 813.954 2.98 0
779503129 156.406 521.762 156.406 521.762 2.92 2.83
779503163 597.889 398.369 597.889 398.369 3 2.82
779503179 589.726 374.191 589.726 374.191 3.04 2.82
779503213 589.717 376.168 589.717 376.168 3.06 2.81
779503229 587.996 373.025 587.996 373.025 3.1 2.81
779503246 587.219 373.335 587.219 373.335 3.12 2.8
779503263 587.614 372.579 587.614 372.579 3.15 2.79
779503279 586.099 374.568 586.099 374.568 3.17 2.79
779503296 587.201 374.803 587.201 374.803 3.18 2.78
779503313 587.557 373.367 587.557 373.367 3.2 2.78
779503329 595.766 373.068 595.766 373.068 3.21 2.78
779503363 861.014 566.54 861.014 566.54 3.22 2.8
779503379 860.547 568.129 860.547 568.129 3.21 2.8
779503396 862.99 569.436 862.99 569.436 3.21 2.8
779503429 865.84 567.397 865.84 567.397 3.22 2.81
779503446 864.799 566.097 864.799 566.097 3.22 2.81
779503463 865.164 565.739 865.164 565.739 3.22 2.82
779503479 867.943 565.886 867.943 565.886 3.23 2.82
779503496 870.297 564.061 870.297 564.061 3.22 2.83
779503513 872.354 562.108 872.354 562.108 3.23 2.82
779503529 871.789 560.219 871.789 560.219 3.24 2.82
779503546 872.709 561.042 872.709 561.042 3.24 2.83
779503563 872.696 561.64 872.696 561.64 3.23 2.83
779503579 873.127 559.813 873.127 559.813 3.23 2.82
779503596 873.392 559.636 873.392 559.636 3.23 2.83
779503613 874.705 561.212 874.705 561.212 3.23 2.83
779503630 875.72 561.295 875.72 561.295 3.23 2.83
779503680 875.065 560.863 875.065 560.863 3.23 2.83
779503713 631.365 519.362 631.365 519.362 3.23 2.81
779503730 490.577 421.211 490.577 421.211 3.23 2.8
779503763 472.515 411.766 472.515 411.766 3.22 2.78
779503780 468.907 410.751 468.907 410.751 3.23 2.76
779503796 466.584 412.078 466.584 412.078 3.22 2.76
779503813 466.089 416.586 466.089 416.586 3.21 2.75
779503830 464.707 415.71 464.707 415.71 3.21 2.74
779503846 464.986 415.204 464.986 415.204 3.19 2.73
779503863 466.22 414.462 466.22 414.462 3.17 2.73
779503879 466.778 415.129 466.778 415.129 3.16 2.71
779503896 466.702 416.162 466.702 416.162 3.16 2.7
779503913 466.384 415.801 466.384 415.801 3.16 2.69
779503929 465.223 415.957 465.223 415.957 3.15 2.69
779503946 465.469 419.167 465.469 419.167 3.15 2.69
779503979 464.434 420.613 464.434 420.613 3.14 2.67
779503996 464.741 419.948 464.741 419.948 3.15 2.67
779504013 464.774 420.191 464.774 420.191 3.15 2.67
779504029 465.008 418.619 465.008 418.619 3.14 2.66
779504046 463.598 419.677 463.598 419.677 3.14 2.66
779504063 463.12 420.554 463.12 420.554 3.13 2.66
779504079 448.099 420.368 448.099 420.368 0 2.68
779504096 443.85 416.907 443.85 416.907 0 2.67
779504113 431.538 411.81 431.538 411.81 0 2.68
779504130 436.07 408.094 436.07 408.094 0 2.69
779504146 428.113 405.333 428.113 405.333 0 2.69
779504163 425.3 406.407 425.3 406.407 0 2.69
779504180 418.988 398.9 418.988 398.9 0 2.7
779504196 422.154 399.028 422.154 399.028 0 2.71
779504213 90.38 546.436 90.38 546.436 0 0
25-different16 1
779505197 571.922 322.531 571.922 322.531 3.27 2.85
779505213 572.566 321.964 572.566 321.964 3.28 2.86
779505230 573.764 321.191 573.764 321.191 3.28 2.87
779505247 573.192 322.763 573.192 322.763 3.29 2.87
779505280 572.795 321.53 572.795 321.53 3.3 2.88
779505297 572.87 322.951 572.87 322.951 3.32 2.89
779505313 572.979 321.906 572.979 321.906 3.33 2.9
779505330 573.06 321.658 573.06 321.658 3.34 2.91
779505347 572.259 322.798 572.259 322.798 3.35 2.91
779505380 572.302 323.264 572.302 323.264 3.37 2.92
779505397 573.812 324.685 573.812 324.685 3.37 2.93
779505430 566.691 346.646 566.691 346.646 3.39 2.94
779505447 461.226 510.578 461.226 510.578 3.42 2.93
779505480 461.74 506.606 461.74 506.606 3.43 2.93
779505497 456.589 500.566 456.589 500.566 3.45 2.93
779505514 455.104 498.49 455.104 498.49 3.46 2.93
779505530 454.099 498.889 454.099 498.889 3.48 2.93
779505547 452.377 499.974 452.377 499.974 3.5 2.93
779505563 453.084 497.82 453.084 497.82 3.51 2.93
779505580 452.85 499.887 452.85 499.887 3.52 2.93
779505597 453.211 499.858 453.211 499.858 3.53 2.94
779505647 452.149 500.28 452.149 500.28 3.55 2.94
779505680 451.955 499.554 451.955 499.554 3.55 2.94
779505697 452.46 499.782 452.46 499.782 3.55 2.93
779505730 451.285 498.834 451.285 498.834 3.55 2.93
779505747 450.786 497.864 450.786 497.864 3.55 2.92
779505764 451.123 500.323 451.123 500.323 3.56 2.92
779505780 450.111 498.462 450.111 498.462 3.56 2.92
779505797 451.443 497.653 451.443 497.653 3.57 2.92
779505814 453.026 498.663 453.026 498.663 3.58 2.92
779505830 664.171 492.717 664.171 492.717 3.59 2.93
779505847 786.367 478.61 786.367 478.61 3.6 2.95
779505864 804.764 465.847 804.764 465.847 3.59 2.98
779505880 817.591 470.247 817.591 470.247 3.6 2.99
779505897 820.218 465.942 820.218 465.942 3.6 3
779505914 823.987 453.135 823.987 453.135 3.6 3.01
779505930 819.768 453.184 819.768 453.184 3.6 3.02
779505947 823.625 441.3 823.625 441.3 3.59 3.01
779505964 824.838 445.951 824.838 445.951 3.59 3.02
779505980 827.724 440.323 827.724 440.323 3.59 3.02
779505997 829.247 437.878 829.247 437.878 3.59 3.02
779506014 828.268 438.784 828.268 438.784 3.59 3.03
779506030 830.638 435.54 830.638 435.54 3.58 3.03
779506047 831.512 436.613 831.512 436.613 3.58 3.03
779506064 675.444 441.201 675.444 441.201 3.57 3.03
779506080 489.329 470.741 489.329 470.741 3.56 3.01
779506097 478.494 511.302 478.494 511.302 3.56 3
779506114 448.589 520.203 448.589 520.203 3.57 2.98
25-different16->S
26-same10 0
779507448 613.928 348.752 613.928 348.752 3.47 2.95
779507464 615.466 358.022 615.466 358.022 3.48 2.95
779507481 615.088 365.726 615.088 365.726 3.47 2.96
779507498 623.113 369.269 623.113 369.269 3.47 2.96
779507514 623.063 375.143 623.063 375.143 3.48 2.97
779507531 628.755 375.334 628.755 375.334 3.49 2.97
779507548 629.504 378.354 629.504 378.354 3.49 2.98
779507564 632.675 380.77 632.675 380.77 3.49 2.98
779507581 634.369 382.636 634.369 382.636 3.5 2.98
779507614 635.574 383.413 635.574 383.413 3.5 2.98
779507648 634.665 383.942 634.665 383.942 3.51 2.98
779507664 632.555 384.516 632.555 384.516 3.52 2.97
779507681 632.549 385.428 632.549 385.428 3.52 2.98
779507698 489.005 385.795 489.005 385.795 3.53 2.97
779507714 495.694 387.995 495.694 387.995 3.55 2.98
779507731 492.68 388.576 492.68 388.576 3.56 2.98
779507748 489.923 389.134 489.923 389.134 3.57 2.98
779507765 488.112 389.488 488.112 389.488 3.58 2.98
779507781 485.279 387.419 485.279 387.419 3.58 2.98
779507798 483.846 384.087 483.846 384.087 3.58 2.98
779507815 482.555 382.595 482.555 382.595 3.59 2.99
779507848 481.519 379.944 481.519 379.944 3.59 2.98
779507865 479.912 376.52 479.912 376.52 3.59 2.99
779507898 167.53 607.1 167.53 607.1 0 0
779507981 533.226 780.779 533.226 780.779 3.64 2.86
779508015 674.687 254.522 674.687 254.522 0 2.89
779508031 677.937 240.235 677.937 240.235 3.51 2.92
779508048 782.338 245.521 782.338 245.521 3.53 2.94
779508065 782.877 244.023 782.877 244.023 3.54 2.95
779508081 781.628 243.415 781.628 243.415 3.55 2.97
779508098 780.783 242.247 780.783 242.247 3.56 2.98
779508148 781.222 240.436 781.222 240.436 3.56 2.98
779508165 780.074 240.657 780.074 240.657 3.57 2.99
779508181 778.928 238.975 778.928 238.975 3.58 3
779508215 778.283 239.626 778.283 239.626 3.58 3.02
779508248 779.154 237.753 779.154 237.753 3.58 3.02
779508265 779.932 238.806 779.932 238.806 3.59 3.03
779508281 779.459 237.258 779.459 237.258 3.59 3.03
779508298 779.744 236.142 779.744 236.142 3.6 3.02
779508315 777.862 234.813 777.862 234.813 3.61 3.03
779508334 779.018 233.296 779.018 233.296 3.61 3.03
779508348 779.128 233.201 779.128 233.201 3.6 3.04
779508365 779.177 234.597 779.177 234.597 3.61 3.04
779508398 779.32 234.003 779.32 234.003 3.61 3.03
779508415 779.132 233.736 779.132 233.736 3.61 3.03
779508448 767.988 234.876 767.988 234.876 3.6 3.03
779508465 572.736 277.649 572.736 277.649 3.59 3.01
779508482 428.38 317.325 428.38 317.325 3.59 2.99
779508515 429.194 339.818 429.194 339.818 3.59 2.98
779508532 433.255 344.823 433.255 344.823 3.6 2.98
779508548 430.576 341.684 430.576 341.684 3.61 2.98
779508565 430.627 344.141 430.627 344.141 3.61 2.98
779508582 428.7 345.704 428.7 345.704 3.62 2.99
779508598 430.858 344.981 430.858 344.981 3.61 2.98
779508615 432.487 343.663 432.487 343.663 3.61 2.97
779508632 432.638 346.162 432.638 346.162 3.61 2.97
779508648 431.54 348.672 431.54 348.672 3.61 2.97
779508665 431.033 348.179 431.033 348.179 3.6 2.97
779508682 430.875 346.948 430.875 346.948 3.6 2.96
779508715 430.076 348.366 430.076 348.366 3.61 2.96
779508749 428.81 345.546 428.81 345.546 3.61 2.95
779508765 545.034 349.291 545.034 349.291 3.61 2.95
779508799 675.421 340.579 675.421 340.579 3.6 2.96
779508815 685.761 338.617 685.761 338.617 3.58 2.96
779508832 690.441 333.124 690.441 333.124 3.57 2.97
779508849 691.794 333.684 691.794 333.684 3.56 2.97
779508865 691.916 326.078 691.916 326.078 3.55 2.97
779508882 693.115 323.341 693.115 323.341 3.53 2.96
779508899 694.495 326.864 694.495 326.864 3.54 2.96
779508915 693.114 327.508 693.114 327.508 3.53 2.97
779508932 689.429 324.65 689.429 324.65 3.52 2.97
779508949 691.087 323.474 691.087 323.474 3.52 2.98
779508965 690.931 319.48 690.931 319.48 3.51 2.99
779508982 690.956 320.467 690.956 320.467 3.51 2.99
779509015 704.966 313.651 704.966 313.651 3.51 3
779509032 731.022 306.003 731.022 306.003 3.52 3
779509065 730.049 304.715 730.049 304.715 3.52 3.01
779509099 733.714 304.976 733.714 304.976 3.53 3.01
779509115 736.315 303.705 736.315 303.705 3.54 3.01
779509132 734.239 297.737 734.239 297.737 3.55 3.01
779509149 737.287 294.715 737.287 294.715 3.55 3.01
779509165 738.968 294.9 738.968 294.9 3.55 3.02
779509182 738.314 291.672 738.314 291.672 3.56 3.02
779509199 739.692 288.841 739.692 288.841 3.56 3.02
779509215 740.943 286.188 740.943 286.188 3.57 3.03
779509232 742.661 285.368 742.661 285.368 3.58 3.03
779509249 742.127 285.998 742.127 285.998 3.58 3.03
779509265 742.511 286.748 742.511 286.748 3.59 3.04
779509283 742.841 287.137 742.841 287.137 3.59 3.04
779509315 742.283 284.228 742.283 284.228 3.6 3.05
779509332 742.274 284.715 742.274 284.715 3.61 3.05
779509365 743.783 287.26 743.783 287.26 3.62 3.06
779509382 743.788 285.486 743.788 285.486 3.63 3.06
779509399 744.87 284.432 744.87 284.432 3.64 3.06
779509415 744.536 284.776 744.536 284.776 3.65 3.08
779509432 743.66 285.5 743.66 285.5 3.66 3.09
779509465 742.887 285.443 742.887 285.443 3.67 3.09
779509482 742.436 285.007 742.436 285.007 3.68 3.1
779509499 740.664 283.76 740.664 283.76 3.69 3.1
779509516 739.667 282.613 739.667 282.613 3.69 3.11
779509532 719.135 333.909 719.135 333.909 3.7 3.1
779509566 582.313 548.124 582.313 548.124 0 3.09
