#IMAGE
2 LARGE_TARGETS
779847057 559.006 430.766 559.006 430.766 3.27 2.47
779847090 568.177 398.209 568.177 398.209 3.22 2.45
779847107 536.682 383.785 536.682 383.785 3.15 2.48
779847123 592.975 376.013 592.975 376.013 3.19 2.46
779847140 557.299 364.706 557.299 364.706 3.14 2.46
779847157 536.771 361.233 536.771 361.233 3.09 2.46
30-different14->S
31-different15 0
779848491 641.986 340.009 641.986 340.009 2.89 2.46
779848507 645.203 343.062 645.203 343.062 2.89 2.47
779848524 650.262 346.93 650.262 346.93 2.89 2.48
779848541 650.526 351.184 650.526 351.184 2.88 2.48
779848558 652.373 354.396 652.373 354.396 2.88 2.48
779848574 652.758 356.474 652.758 356.474 2.88 2.48
779848591 654.599 356.361 654.599 356.361 2.88 2.48
779848608 654.646 356.384 654.646 356.384 2.88 2.48
779848624 655.882 357.426 655.882 357.426 2.88 2.47
779848657 657.031 358.466 657.031 358.466 2.88 2.48
779848674 657.48 360.233 657.48 360.233 2.89 2.49
779848707 655.202 361.077 655.202 361.077 2.9 2.49
779848741 514.619 276.521 514.619 276.521 2.9 2.49
779848757 508.748 276.63 508.748 276.63 2.91 2.49
779848774 506.777 279.494 506.777 279.494 2.91 2.5
779848791 508.608 274.528 508.608 274.528 2.92 2.51
779848808 514.104 274.429 514.104 274.429 2.93 2.51
779848824 518.616 274.615 518.616 274.615 2.93 2.52
779848841 521.774 276.362 521.774 276.362 2.93 2.52
779848858 524.936 277.373 524.936 277.373 2.93 2.51
779848874 527.309 277.972 527.309 277.972 2.93 2.51
779848891 528.23 278.327 528.23 278.327 2.92 2.53
779848908 529.646 275.766 529.646 275.766 2.92 2.52
779848924 518.525 255.812 518.525 255.812 2.92 2.52
779848941 490.606 204.417 490.606 204.417 2.92 2.52
779848958 478.096 210.486 478.096 210.486 0 2.52
779848991 476.338 193.153 476.338 193.153 2.92 2.52
779849008 473.71 188.575 473.71 188.575 2.92 2.52
779849058 466.882 183.211 466.882 183.211 2.92 2.51
779849074 468.61 181.186 468.61 181.186 2.92 2.51
779849108 468.482 181.289 468.482 181.289 2.92 2.52
779849124 465.942 181.578 465.942 181.578 2.93 2.53
779849141 465.849 176.03 465.849 176.03 2.92 2.54
779849158 464.968 173.409 464.968 173.409 2.92 2.55
779849174 462.688 174.998 462.688 174.998 2.93 2.54
779849191 461.666 175.776 461.666 175.776 2.94 2.55
779849208 461.91 172.718 461.91 172.718 2.95 2.55
779849224 462.541 170.77 462.541 170.77 2.95 2.56
779849241 461.792 166.706 461.792 166.706 2.96 2.56
779849258 459.77 166.01 459.77 166.01 2.97 2.57
779849274 459.741 164.417 459.741 164.417 2.98 2.58
779849308 458.025 161.184 458.025 161.184 2.97 2.57
779849324 458.686 158.817 458.686 158.817 2.99 2.57
779849341 459.47 158.515 459.47 158.515 2.99 2.58
779849358 458.835 159.694 458.835 159.694 3.01 2.58
779849374 459.59 157.056 459.59 157.056 3.02 2.58
779849391 457.627 155.459 457.627 155.459 3.03 2.58
779849408 457.311 153.236 457.311 153.236 3.04 2.58
779849424 456.327 149.573 456.327 149.573 3.04 2.57
779849458 456.208 149.264 456.208 149.264 3.05 2.58
779849474 455.972 149.038 455.972 149.038 3.06 2.59
779849524 456.124 147.577 456.124 147.577 3.07 2.6
779849541 454.633 147.25 454.633 147.25 3.08 2.6
779849558 452.818 142.847 452.818 142.847 3.09 2.61
779849574 450.309 144.502 450.309 144.502 3.11 2.62
779849593 449.275 143.557 449.275 143.557 3.11 2.62
779849608 447.717 139.885 447.717 139.885 3.13 2.64
779849624 447.856 137.799 447.856 137.799 3.14 2.64
779849641 446.845 137.547 446.845 137.547 3.16 2.65
779849658 501.617 139.618 501.617 139.618 3.16 2.66
779849675 697.691 141.387 697.691 141.387 3.17 2.68
779849691 841.315 142.178 841.315 142.178 3.16 2.69
779849708 838.287 141.41 838.287 141.41 3.18 2.71
779849725 844.814 141.446 844.814 141.446 3.18 2.71
779849741 841.233 142.647 841.233 142.647 3.19 2.72
779849758 845.938 144.274 845.938 144.274 3.18 2.73
779849775 844.275 143.586 844.275 143.586 3.18 2.73
779849791 848.666 145.656 848.666 145.656 3.18 2.74
779849825 846.062 146.719 846.062 146.719 3.19 2.74
779849858 845.202 147.563 845.202 147.563 3.2 2.75
779849875 846.231 146.065 846.231 146.065 3.2 2.76
779849891 847.379 145.83 847.379 145.83 3.21 2.77
779849908 846.32 143.612 846.32 143.612 3.21 2.77
779849925 848.564 145.554 848.564 145.554 3.21 2.78
779849941 849.392 143.635 849.392 143.635 3.22 2.78
779849958 848.859 144.56 848.859 144.56 3.22 2.78
779849975 847.139 144.018 847.139 144.018 3.24 2.78
779850008 848.228 145.126 848.228 145.126 3.23 2.79
779850025 843.996 144.278 843.996 144.278 3.23 2.79
779850075 844.593 146.523 844.593 146.523 3.24 2.8
779850108 846.12 150.089 846.12 150.089 3.24 2.82
779850125 844.548 147.661 844.548 147.661 3.24 2.82
779850158 839.832 148.576 839.832 148.576 3.25 2.82
779850175 838.543 149.038 838.543 149.038 3.26 2.83
779850191 837.372 150.279 837.372 150.279 3.26 2.83
779850208 836.752 155.454 836.752 155.454 3.27 2.83
779850225 836.649 155.2 836.649 155.2 3.28 2.84
779850241 837.259 153.159 837.259 153.159 3.29 2.84
779850258 835.151 157.054 835.151 157.054 3.29 2.84
779850275 836.18 155.576 836.18 155.576 3.29 2.85
779850291 836.525 154.018 836.525 154.018 3.3 2.86
779850308 835.765 153.232 835.765 153.232 3.3 2.86
779850325 834.574 154.4 834.574 154.4 3.31 2.86
779850375 835.578 152.54 835.578 152.54 3.32 2.87
779850392 836.5 153.13 836.5 153.13 3.33 2.88
779850408 837.281 154.603 837.281 154.603 3.35 2.89
779850425 836.345 149.035 836.345 149.035 3.34 2.89
779850458 835.349 147.707 835.349 147.707 3.36 2.89
779850475 835.294 148.804 835.294 148.804 3.37 2.9
779850492 835.099 146.073 835.099 146.073 3.37 2.91
779850508 698.94 144.97 698.94 144.97 3.39 2.91
779850525 544.996 144.439 544.996 144.439 3.41 2.92
779850542 426.384 142.037 426.384 142.037 3.44 2.91
779850558 439.743 140.818 439.743 140.818 3.45 2.9
779850575 435.174 140.262 435.174 140.262 3.46 2.9
779850592 430.858 141.524 430.858 141.524 3.47 2.91
779850625 430.58 140.333 430.58 140.333 3.48 2.91
779850642 432.327 140.892 432.327 140.892 3.5 2.91
779850675 429.138 139.013 429.138 139.013 3.52 2.92
779850692 431.775 139.341 431.775 139.341 3.52 2.91
779850725 433.635 142.054 433.635 142.054 3.54 2.92
779850742 433.381 143.244 433.381 143.244 3.54 2.92
779850758 432.086 140.775 432.086 140.775 3.55 2.93
779850775 433.256 141.591 433.256 141.591 3.54 2.93
779850792 433.015 141.223 433.015 141.223 3.55 2.92
779850808 433.398 141.487 433.398 141.487 3.56 2.93
779850825 433.144 146.69 433.144 146.69 3.56 2.93
779850842 432.596 145.771 432.596 145.771 3.57 2.94
779850858 433.202 147.03 433.202 147.03 3.58 2.94
779850875 433.257 148.67 433.257 148.67 3.58 2.94
779850892 432.231 150.697 432.231 150.697 3.58 2.95
779850925 431.613 157.52 431.613 157.52 3.59 2.97
779850942 432.533 157.327 432.533 157.327 3.6 2.97
31-different15 1
779851909 674.974 491.512 674.974 491.512 3.71 3.01
779851926 675.982 488.649 675.982 488.649 3.71 3
779851942 676.684 493.576 676.684 493.576 3.71 3
779851960 674.74 496.387 674.74 496.387 3.72 3
779851976 674.008 494.765 674.008 494.765 3.71 3.01
779851992 673.423 492.561 673.423 492.561 3.7 3
779852009 673.91 492.087 673.91 492.087 3.68 3
779852042 673.074 492.113 673.074 492.113 3.67 2.98
779852076 673.612 491.489 673.612 491.489 3.66 2.98
779852092 673.488 489.156 673.488 489.156 3.66 2.97
779852126 673.837 489.94 673.837 489.94 3.64 2.97
779852142 673.591 487.839 673.591 487.839 3.65 2.97
779852159 673.002 489.689 673.002 489.689 3.64 2.97
779852176 672.888 487.102 672.888 487.102 3.63 2.96
779852192 671.103 485.408 671.103 485.408 3.62 2.96
779852209 674.058 484.288 674.058 484.288 3.62 2.96
779852226 672.567 485.073 672.567 485.073 3.62 2.96
779852242 672.822 486.166 672.822 486.166 3.6 2.96
779852259 656.708 495.89 656.708 495.89 3.6 2.96
779852276 457.666 501.05 457.666 501.05 3.6 2.95
779852292 448.854 515.706 448.854 515.706 3.61 2.93
779852326 441.023 525.49 441.023 525.49 3.61 2.92
779852342 431.55 528.362 431.55 528.362 3.6 2.91
779852359 429.569 530.77 429.569 530.77 3.61 2.9
779852376 432.046 534.262 432.046 534.262 3.61 2.91
779852392 425.553 533.016 425.553 533.016 3.61 2.91
779852426 423.971 538.285 423.971 538.285 3.61 2.91
779852442 427.276 539.922 427.276 539.922 3.6 2.91
779852459 422.42 541.214 422.42 541.214 3.6 2.89
779852476 422.24 541.379 422.24 541.379 3.61 2.89
779852492 424.041 541.305 424.041 541.305 3.61 2.87
779852509 424.459 543.782 424.459 543.782 3.6 2.87
779852526 425.473 545.603 425.473 545.603 3.59 2.86
779852542 427.191 544.639 427.191 544.639 3.59 2.84
779852559 428.875 543.424 428.875 543.424 3.58 2.83
779852593 425.769 546.475 425.769 546.475 3.58 2.84
779852626 431.375 549.461 431.375 549.461 3.58 2.84
779852643 429.103 545.25 429.103 545.25 3.58 2.85
779852693 427.727 547.037 427.727 547.037 3.57 2.85
779852709 427.226 547 427.226 547 3.58 2.86
779852726 428.023 548.791 428.023 548.791 3.59 2.87
779852743 429.162 548.427 429.162 548.427 3.6 2.86
779852759 424.716 545.425 424.716 545.425 3.6 2.87
779852776 427.389 547.018 427.389 547.018 3.6 2.87
779852793 423.343 550.112 423.343 550.112 3.6 2.88
779852809 426.729 550.117 426.729 550.117 3.61 2.88
779852826 425.388 551.238 425.388 551.238 3.62 2.9
779852843 425.463 548.776 425.463 548.776 3.62 2.9
779852859 426.246 550.033 426.246 550.033 3.62 2.89
779852876 426.427 549.713 426.427 549.713 3.61 2.89
779852909 428.517 549.348 428.517 549.348 3.61 2.89
779852943 428.505 548.614 428.505 548.614 3.61 2.89
779852976 427.183 550.199 427.183 550.199 3.61 2.87
779852993 429.541 552.038 429.541 552.038 3.61 2.87
779853009 428.31 552.078 428.31 552.078 3.61 2.87
779853026 429.744 550.031 429.744 550.031 3.61 2.88
779853043 429.56 550.222 429.56 550.222 3.6 2.88
779853059 429.506 551.408 429.506 551.408 3.6 2.88
779853076 428.126 552.564 428.126 552.564 3.6 2.88
779853093 429.699 551.197 429.699 551.197 3.59 2.88
779853109 429.932 550.94 429.932 550.94 3.59 2.88
779853143 772.832 556.381 772.832 556.381 3.59 2.91
779853160 830.76 555.936 830.76 555.936 3.58 2.91
779853193 840.518 560.167 840.518 560.167 3.56 2.92
779853209 848.822 564.904 848.822 564.904 3.55 2.93
779853226 851.199 567.573 851.199 567.573 3.55 2.93
779853243 852.115 570.765 852.115 570.765 3.55 2.94
779853260 849.126 571.891 849.126 571.891 3.56 2.94
779853293 844.729 576.957 844.729 576.957 3.57 2.96
779853310 836.31 578.096 836.31 578.096 3.58 2.98
779853326 840.712 579.175 840.712 579.175 3.58 2.99
779853343 842.05 579.669 842.05 579.669 3.57 2.99
779853360 839.986 579.072 839.986 579.072 3.57 3
779853376 839.547 580.909 839.547 580.909 3.57 3
779853393 838.055 581.323 838.055 581.323 3.56 3
779853410 835.991 581.52 835.991 581.52 3.57 3
779853426 834.854 582.212 834.854 582.212 3.57 3.01
779853443 833.788 582.681 833.788 582.681 3.57 3
779853460 833.487 583.607 833.487 583.607 3.57 3
779853476 833.179 582.892 833.179 582.892 3.57 3
779853493 833.726 582.568 833.726 582.568 3.57 3.01
779853510 833.688 580.452 833.688 580.452 3.57 3
779853527 833.141 580.607 833.141 580.607 3.58 2.99
779853543 833.807 580.645 833.807 580.645 3.56 2.98
779853560 833.774 582.124 833.774 582.124 3.57 2.98
779853576 834.069 582.556 834.069 582.556 3.58 2.98
779853593 833.04 580.973 833.04 580.973 3.58 2.97
779853610 832.341 581.161 832.341 581.161 3.58 2.99
779853627 835.294 580.269 835.294 580.269 3.58 2.99
779853643 836.738 580.442 836.738 580.442 3.57 3
779853660 838.31 580.379 838.31 580.379 3.57 3
779853693 839.367 581.905 839.367 581.905 3.57 3.01
779853710 839.978 583.778 839.978 583.778 3.57 3.01
779853727 840.629 585.843 840.629 585.843 3.57 3
779853743 840.813 587.422 840.813 587.422 3.57 3.01
779853760 839.684 589.001 839.684 589.001 3.57 3.01
779853793 841.569 590.137 841.569 590.137 3.57 3.01
779853810 842.614 591.747 842.614 591.747 3.57 3
779853843 843.359 591.245 843.359 591.245 3.57 0
779853860 842.257 594.06 842.257 594.06 3.58 3
779853877 841.135 593.601 841.135 593.601 3.59 3.01
779853893 838.987 593.738 838.987 593.738 3.59 3.01
779853910 836.802 593.343 836.802 593.343 3.59 3
779853927 839.215 594.132 839.215 594.132 3.6 3
779853943 839.013 591.974 839.013 591.974 3.61 3
779853960 838.275 591.584 838.275 591.584 3.6 3
779853977 837.359 590.341 837.359 590.341 3.61 3
779853993 838.185 588.156 838.185 588.156 3.61 2.98
779854010 838.328 588.483 838.328 588.483 3.62 2.99
779854060 837.283 588.084 837.283 588.084 3.62 2.99
779854093 835.858 586.987 835.858 586.987 3.62 2.98
779854110 835.925 586.289 835.925 586.289 3.62 2.97
779854127 836.595 586.397 836.595 586.397 3.62 2.97
779854143 837.017 586.756 837.017 586.756 3.62 2.98
779854160 836.967 585.603 836.967 585.603 3.61 3
779854177 835.824 586.242 835.824 586.242 3.61 3.02
779854193 835.548 585.492 835.548 585.492 3.62 3.01
779854210 837.1 585.033 837.1 585.033 3.62 3.01
779854227 836.628 585.924 836.628 585.924 3.63 3.03
779854243 835.615 585.309 835.615 585.309 3.63 3.03
779854260 837.268 584.984 837.268 584.984 3.64 3.02
779854293 836.439 584.008 836.439 584.008 3.64 3.03
779854310 838.071 583.451 838.071 583.451 3.64 3.01
779854327 838.014 586.558 838.014 586.558 3.65 3.02
779854344 838.934 588.74 838.934 588.74 3.65 3.01
779854360 839.143 587.365 839.143 587.365 3.66 3.02
779854394 839.642 586.155 839.642 586.155 3.65 3.02
779854410 840.615 586.113 840.615 586.113 3.64 3.01
779854427 838.664 587.727 838.664 587.727 3.65 3.02
779854444 836.962 587.713 836.962 587.713 3.65 3.04
779854460 836.99 589.658 836.99 589.658 3.65 3.05
779854477 834.814 591.66 834.814 591.66 3.67 3.06
779854494 834.942 591.161 834.942 591.161 3.68 3.06
779854510 836.206 590.844 836.206 590.844 3.69 3.06
779854527 836.373 590.647 836.373 590.647 3.69 3.05
779854560 834.854 589.709 834.854 589.709 3.7 3.05
779854577 834.763 587.755 834.763 587.755 3.71 3.04
779854594 836.111 587.054 836.111 587.054 3.72 3.04
779854610 833.974 587.155 833.974 587.155 3.72 3.05
779854644 833.744 585.807 833.744 585.807 3.73 3.06
779854660 834.492 583.812 834.492 583.812 3.73 3.05
779854677 835.236 581.889 835.236 581.889 3.74 3.05
779854694 837.67 577.169 837.67 577.169 3.75 3.04
779854710 839.086 575.305 839.086 575.305 3.75 3.04
779854727 840.531 577.674 840.531 577.674 3.75 3.05
779854744 841.323 575.301 841.323 575.301 3.75 3.04
779854760 840.512 574.858 840.512 574.858 3.74 3.05
779854777 838.794 574.947 838.794 574.947 3.74 3.06
779854794 835.878 578.335 835.878 578.335 3.76 3.08
779854810 835.103 580.145 835.103 580.145 3.76 3.1
779854827 836.255 579.753 836.255 579.753 3.76 3.1
779854844 833.279 580.849 833.279 580.849 3.76 3.11
779854860 833.475 585.154 833.475 585.154 3.75 3.11
779854894 833.185 584.055 833.185 584.055 3.75 3.1
779854911 830.522 585.265 830.522 585.265 3.75 3.09
779854944 828.455 584.737 828.455 584.737 3.76 3.09
779854961 827.383 583.957 827.383 583.957 3.77 3.08
779854977 827.957 583.498 827.957 583.498 3.76 3.09
779854994 828.681 582.514 828.681 582.514 3.75 3.08
779855010 829.685 580.664 829.685 580.664 3.74 3.07
779855027 830.396 581.716 830.396 581.716 3.73 3.08
779855044 830.274 581.441 830.274 581.441 3.73 3.08
779855060 830.353 582.48 830.353 582.48 3.72 3.08
779855077 828.7 582.067 828.7 582.067 3.72 3.1
779855094 826.408 584.155 826.408 584.155 3.72 3.1
779855110 824.923 586.979 824.923 586.979 3.73 3.11
779855127 823.362 586.657 823.362 586.657 3.74 3.1
779855160 824.265 586.099 824.265 586.099 3.74 3.09
779855210 821.053 587.883 821.053 587.883 3.74 3.1
779855227 819.713 588.771 819.713 588.771 3.75 3.1
779855260 817.989 589.608 817.989 589.608 3.77 3.11
779855277 817.275 589.787 817.275 589.787 3.78 3.12
779855294 816.37 590.698 816.37 590.698 3.79 3.14
779855310 817.264 590.607 817.264 590.607 3.78 3.14
779855327 819.516 589.937 819.516 589.937 3.79 3.13
779855344 820.674 588.567 820.674 588.567 3.78 3.13
779855360 821.189 588.011 821.189 588.011 3.78 3.12
779855377 820.438 588.398 820.438 588.398 3.79 3.12
779855394 819.047 589.176 819.047 589.176 3.79 3.11
779855410 819.066 588.223 819.066 588.223 3.79 3.1
779855427 818.42 587.978 818.42 587.978 3.79 3.1
779855461 602.485 587.583 602.485 587.583 3.79 3.09
779855477 471.838 581.041 471.838 581.041 3.79 3.07
779855494 459.825 556.624 459.825 556.624 3.78 3.05
779855510 456.642 557.551 456.642 557.551 3.78 3.03
779855527 458.783 555.007 458.783 555.007 3.77 3.03
779855544 457.023 550.69 457.023 550.69 3.75 3.02
779855561 458.67 550.096 458.67 550.096 3.74 3.01
779855577 457.962 549.752 457.962 549.752 3.73 3.01
779855594 456.936 545.199 456.936 545.199 3.72 3.01
779855611 455.596 544.071 455.596 544.071 3.73 3.01
779855627 454.933 542.835 454.933 542.835 3.73 3.01
779855644 455.188 541.702 455.188 541.702 3.73 3
779855661 454.956 540.449 454.956 540.449 3.74 3
779855677 455.929 540.35 455.929 540.35 3.73 2.99
779855694 457.564 538.905 457.564 538.905 3.73 2.98
779855727 460.67 536.529 460.67 536.529 3.71 2.97
779855744 465.773 535.024 465.773 535.024 3.71 2.95
779855761 467.207 532.373 467.207 532.373 3.7 2.94
779855777 470.44 529.71 470.44 529.71 3.69 2.94
779855811 471.121 528.364 471.121 528.364 3.69 2.93
779855827 470.875 525.929 470.875 525.929 3.69 2.93
779855844 472.539 523.653 472.539 523.653 3.68 2.93
779855861 473.467 522.345 473.467 522.345 3.69 2.93
779855877 473.115 521.454 473.115 521.454 3.69 2.93
779855894 473.463 521.991 473.463 521.991 3.7 2.93
779855911 473.076 522.039 473.076 522.039 3.7 2.94
779855927 472.805 523.136 472.805 523.136 3.7 2.95
779855944 470.969 524.189 470.969 524.189 3.69 2.95
779855977 469.123 527.002 469.123 527.002 3.7 2.95
779855994 467.977 530.567 467.977 530.567 3.69 2.95
779856027 465.988 532.022 465.988 532.022 3.69 2.94
779856061 466.075 534.782 466.075 534.782 3.69 2.93
779856077 466.073 535.636 466.073 535.636 3.68 2.92
779856094 465.999 535.771 465.999 535.771 3.68 2.91
779856111 467.031 534.172 467.031 534.172 3.66 2.91
779856127 467.106 532.236 467.106 532.236 3.66 2.91
779856144 467.703 531.279 467.703 531.279 3.65 2.92
779856161 466.832 528.541 466.832 528.541 3.64 2.91
779856177 466.431 527.723 466.431 527.723 3.62 2.92
779856194 467.448 526.69 467.448 526.69 3.62 2.92
779856211 467.864 523.591 467.864 523.591 3.62 2.92
779856230 469.174 522.202 469.174 522.202 3.61 2.91
779856277 469.503 522.363 469.503 522.363 3.59 2.9
779856294 469.898 522.635 469.898 522.635 3.59 2.88
779856328 470.633 524.884 470.633 524.884 3.58 2.87
779856361 470.642 524.933 470.642 524.933 3.57 2.86
779856378 471.371 529.124 471.371 529.124 3.57 2.85
779856394 471.937 529.8 471.937 529.8 3.56 2.84
779856411 473.391 532.739 473.391 532.739 3.55 2.84
779856428 475.685 534.977 475.685 534.977 3.55 2.83
779856444 475.945 535.482 475.945 535.482 3.54 2.82
779856461 476.19 538.733 476.19 538.733 3.53 2.82
779856478 476.272 539.92 476.272 539.92 3.53 2.83
779856494 476.138 541.125 476.138 541.125 3.52 2.83
779856511 476.193 541.903 476.193 541.903 3.52 2.83
779856528 475.989 542.743 475.989 542.743 3.52 2.84
779856561 476.707 543.491 476.707 543.491 3.52 2.83
779856578 476.974 543.34 476.974 543.34 3.52 2.83
779856611 477.054 543.864 477.054 543.864 3.52 2.84
779856628 477.451 544.836 477.451 544.836 3.52 2.85
779856644 477.538 544.015 477.538 544.015 3.52 2.85
779856661 478.405 544.97 478.405 544.97 3.52 2.85
779856678 478.753 544.56 478.753 544.56 3.52 2.85
779856694 478.966 545.683 478.966 545.683 3.52 2.85
779856711 480.635 545.347 480.635 545.347 3.52 2.84
779856728 480.795 546.224 480.795 546.224 3.52 2.85
